Column1,Column2,열1
https://www.google.com/url?sa=i&url=http%3A%2F%2Fjournal.hsst.or.kr%2FDATA%2Fpdf%2Fv6_5_19.pdf&psig=AOvVaw10kL5R2gvnKKYRrXkeWS9U&ust=1615962727837000&source=images&cd=vfe&ved=0CAIQjRxqFwoTCLDS9LmYtO8CFQAAAAAdAAAAABAO,19.hwp,
https://www.google.com/url?q=https://www.ssafy.com/ksp/servlet/swp.member.controller.SwpMemberServlet?p_process%3Dswp-member-join-email-chk%26p_resno%3D0080959410553&source=gmail&ust=1615208653766000&usg=AFQjCNGrjxunOz3QL9fiprwx1JQqDHwYug,삼성 청년 SW 아카데미,
https://www.google.com/search?sxsrf=ALeKk03P6VAttD5-zntD9uK1n8ZJ6wccnw%3A1615731664827&ei=0BtOYMKOMpiSr7wP9sq8sAM&q=%EC%88%98%ED%95%99%EA%B0%95%EC%82%AC&oq=%EC%88%98%ED%95%99%EA%B0%95%EC%82%AC&gs_lcp=Cgdnd3Mtd2l6EAMyBwgAEIcCEBQyBAgAEEMyBwgAEIcCEBQyAggAMgQIABBDMgIIADICCAAyAggAMgIIADIGCAAQBxAeUJhwWJhwYJ1_aABwAHgAgAGkAYgBpAKSAQMwLjKYAQCgAQGqAQdnd3Mtd2l6wAEB&sclient=gws-wiz&ved=0ahUKEwjCtry__a_vAhUYyYsBHXYlDzYQ4dUDCA0&uact=5,수학강사 - Google 검색,
https://www.youtube.com/embed/449N8h2GdlU?rel=0&showinfo=0&autoplay=0&enablejsapi=1&origin=https%3A%2F%2Fwww.gigabyte.com,,1
https://www.youtube.com/embed/zh1YLIf6kc4?rel=0&showinfo=0&autoplay=0&enablejsapi=1&origin=https%3A%2F%2Fwww.gigabyte.com,,1
https://www.google.com/search?sxsrf=ALeKk038kQMPNgeHCN3ed7hBiXIU0Spdtw%3A1615878266241&ei=elhQYN-ZDtmJoAS2g5DoDQ&q=chrome+extension+%EB%A7%8C%EB%93%A4%EA%B8%B0+api&oq=chrome+extension+%EB%A7%8C%EB%93%A4%EA%B8%B0+api&gs_lcp=Cgdnd3Mtd2l6EAMyBQgAEM0CMgUIABDNAjIFCAAQzQIyBQgAEM0COgcIIxCwAxAnOgUIIRCgAVCuPljoP2CzSWgCcAB4AIAB3gGIAZQFkgEFMC4zLjGYAQCgAQGqAQdnd3Mtd2l6yAEBwAEB&sclient=gws-wiz&ved=0ahUKEwjfvrzQn7TvAhXZBIgKHbYBBN0Q4dUDCA0&uact=5,chrome extension 만들기 api - Google 검색,
https://www.google.com/search?sxsrf=ALeKk02dNSqKQeZTrORf-rtE77f_-q256Q%3A1615878245478&ei=ZVhQYIrBHNvAoATcpqOoCQ&q=chrome+extension+%EB%A7%8C%EB%93%A4%EA%B8%B0+spring&oq=chrome+extension+%EB%A7%8C%EB%93%A4%EA%B8%B0+spring&gs_lcp=Cgdnd3Mtd2l6EAMyBAghEBU6CQgAELADEAgQHjoECCMQJzoECAAQHjoFCCEQoAFQ1YoBWNiZAWD_mgFoA3AAeAGAAeYBiAHSD5IBBjAuMTUuMZgBAKABAaoBB2d3cy13aXrIAQLAAQE&sclient=gws-wiz&ved=0ahUKEwjKh8nGn7TvAhVbIIgKHVzTCJUQ4dUDCA0&uact=5,chrome extension 만들기 spring - Google 검색,
https://www.google.com/search?sxsrf=ALeKk01oY0OQFlTlYu5F6BYQe772SbGExg%3A1615635220866&ei=FKNMYKm4NJKC-Qaq_qKYBg&q=%ED%81%AC%EB%A1%AC%ED%99%95%EC%9E%A5%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8&oq=%ED%81%AC%EB%A1%AC%ED%99%95&gs_lcp=Cgdnd3Mtd2l6EAMYADICCAAyAggAMgIIADICCAAyAggAMgIIADICCAAyAggAMgIIADICCAA6BAgjECc6BAgAEAo6BggAEAoQKjoECAAQQzoHCCMQ6gIQJzoHCAAQhwIQFFDJ6SlY1JMqYIacKmgGcAB4AYABngKIAb0PkgEFMC44LjSYAQCgAQGqAQdnd3Mtd2l6sAEKwAEB&sclient=gws-wiz,크롬확장프로그램 - Google 검색,
https://www.google.com/search?sxsrf=ALeKk01bln9MWAYDveT--HDiJf_YhhQOrQ%3A1615274657789&ei=oSJHYMrjL5H1wAPuooPQDg&q=carpalturnersyndrom&oq=carpalturnersyndrom&gs_lcp=Cgdnd3Mtd2l6EAEYADIHCCMQsAMQJ1AAWABg3BloAXAAeACAAZUBiAGVAZIBAzAuMZgBAKoBB2d3cy13aXrIAQHAAQE&sclient=gws-wiz,carpalturnersyndrom - Google 검색,
https://www.google.com/search?sxsrf=ALeKk01bln9MWAYDveT--HDiJf_YhhQOrQ%3A1615274657789&ei=oSJHYMrjL5H1wAPuooPQDg&q=carpalturnersyndrom&oq=carpalturner&gs_lcp=Cgdnd3Mtd2l6EAEYADIECCMQJzIECAAQDTIGCAAQDRAeMgYIABANEB4yCAgAEA0QChAeMggIABANEAoQHjIGCAAQDRAeMggIABANEAoQHjoKCCMQrgIQsAMQJ1D_GVj_GWC9oQFoAnAAeACAAa0BiAGjApIBAzAuMpgBAKABAaoBB2d3cy13aXrIAQHAAQE&sclient=gws-wiz,carpalturnersyndrom - Google 검색,
https://www.google.com/search?sxsrf=ALeKk01bln9MWAYDveT--HDiJf_YhhQOrQ%3A1615274657789&ei=oSJHYMrjL5H1wAPuooPQDg&q=carpal+turner+syndrome&oq=carpalturner&gs_lcp=Cgdnd3Mtd2l6EAEYATIECCMQJzIECAAQDTIGCAAQDRAeMgYIABANEB4yCAgAEA0QChAeMggIABANEAoQHjIGCAAQDRAeMggIABANEAoQHjoHCCMQsAMQJ1DlBlilE2CdI2gAcAB4AIABqgKIAZkLkgEFMC44LjGYAQCgAQGqAQdnd3Mtd2l6yAEBwAEB&sclient=gws-wiz,carpal turner syndrome - Google 검색,
https://www.google.com/search?sxsrf=ALeKk00uk5sGJ7iEMB1ouG-bbNobiI5iQA%3A1615635174781&ei=5qJMYImpL83n-QbUp42oAg&q=pc+%EC%8A%A4%ED%81%AC%EB%A6%B0%ED%83%80%EC%9E%84&oq=pc+%EC%8A%A4%ED%81%AC%EB%A6%B0%ED%83%80%EC%9E%84&gs_lcp=Cgdnd3Mtd2l6EAMyAggAMgYIABAIEB46BwgjEOoCECc6BAgjECc6BAgAEEM6CAgAEAgQBxAeUPGlAliX0QJghdkCaAFwAngAgAH-AYgB1RCSAQYwLjE1LjGYAQCgAQGqAQdnd3Mtd2l6sAEKwAEB&sclient=gws-wiz&ved=0ahUKEwiJtLeFlq3vAhXNc94KHdRTAyUQ4dUDCA0&uact=5,pc 스크린타임 - Google 검색,
https://www.google.com/search?sxsrf=ALeKk00gzYWk-u5p1hsyCGj93CzoUKUJPA:1616850818378&q=hsk&spell=1&sa=X&ved=2ahUKEwj4lrzVxtDvAhWBHHAKHSxVDz8QBSgAegQIARA0&biw=1536&bih=722,hsk - Google 검색,
https://www.google.com/search?q=watchapedia&oq=watchaped&aqs=chrome.1.69i57j0.4249j0j7&sourceid=chrome&ie=UTF-8,watchapedia - Google 검색,
https://www.google.com/search?q=toeic&oq=toeic&aqs=chrome..69i57j0l9.3116j0j7&sourceid=chrome&ie=UTF-8,toeic - Google 검색,
https://www.google.com/search?q=tensorflow+logo&tbm=isch&ved=2ahUKEwiN9MCMiZTvAhUP1GEKHcEaDpkQ2-cCegQIABAA&oq=tensorflow+logo&gs_lcp=CgNpbWcQAzICCAAyAggAMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjoECAAQEzoICAAQBxAeEBNQvcxzWPPpc2C57XNoA3AAeACAAYkBiAGADZIBBDAuMTOYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=4nk_YI37HY-ohwPBtbjICQ&bih=666&biw=1519&hl=ko#imgrc=z7wOH8-SOe423M,tensorflow logo - Google 검색,
https://www.google.com/search?q=tensorflow+logo&tbm=isch&ved=2ahUKEwiN9MCMiZTvAhUP1GEKHcEaDpkQ2-cCegQIABAA&oq=tensorflow+logo&gs_lcp=CgNpbWcQAzICCAAyAggAMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjoECAAQEzoICAAQBxAeEBNQvcxzWPPpc2C57XNoA3AAeACAAYkBiAGADZIBBDAuMTOYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=4nk_YI37HY-ohwPBtbjICQ&bih=666&biw=1519&hl=ko,tensorflow logo - Google 검색,
https://www.google.com/search?q=tensorflow+logo&tbm=isch&ved=2ahUKEwiN9MCMiZTvAhUP1GEKHcEaDpkQ2-cCegQIABAA&oq=tensorflow+logo&gs_lcp=CgNpbWcQAzICCAAyAggAMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjoECAAQEzoICAAQBxAeEBNQvcxzWPPpc2C57XNoA3AAeACAAYkBiAGADZIBBDAuMTOYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=4nk_YI37HY-ohwPBtbjICQ&bih=666&biw=1519&hl=ko#imgrc=hZ5TX3QXxQFm1M,tensorflow logo - Google 검색,
https://www.google.com/search?q=steam&oq=steam&aqs=chrome..69i57j0i67l5j0j0i67j0.2718j0j7&sourceid=chrome&ie=UTF-8,steam - Google 검색,
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=711090&s_type=search_subject_memo&s_keyword=1660&page=6,GTX 1660S 가격 왜 ㅇㅈㄹ 났지? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=711117&s_type=search_subject_memo&s_keyword=1660&page=6,글카 급한놈 이거라도 타셈 1660샤 - 컴퓨터 본체,3
https://gall.dcinside.com/board/lists/?id=pridepc_new4&page=6&search_pos=&s_type=search_subject_memo&s_keyword=1660,컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=711658&s_type=search_subject_memo&s_keyword=1660&page=6,와우 지쟈스! 1660s 구했다 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=711819&s_type=search_subject_memo&s_keyword=1660&page=6,서브컴 사려는데 1660s 60만원 주려니까 손발이 벌벌 떨리노.. - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=711893&s_type=search_subject_memo&s_keyword=1660&page=6,gtx1660 35에 올려눈거 에눌해줘서 31에 파는데 나 호구냐? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=713242&s_type=search_subject_memo&s_keyword=1660&page=5,1년 쓴 1080 40만원 vs 6개월 쓴 1660 슈퍼 30만원 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=711968&s_type=search_subject_memo&s_keyword=1660&page=5,1660super 완본체 69 탈만해? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=712118&s_type=search_subject_memo&s_keyword=1660&page=5,마지막으로 6700xt 노려보고 - 컴퓨터 본체,3
https://gall.dcinside.com/board/lists/?id=pridepc_new4&page=5&search_pos=&s_type=search_subject_memo&s_keyword=1660,컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=713096&s_type=search_subject_memo&s_keyword=1660&page=5,msi 1660 이거 50만에 사는거 ㄱㅊ하냐? - 컴퓨터 본체,3
https://gall.dcinside.com/board/lists/?id=pridepc_new4&page=4&search_pos=&s_type=search_subject_memo&s_keyword=1660,컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=714091&s_type=search_subject_memo&s_keyword=1660&page=4,1660s 미개봉 얼마에 사야 이득 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=714400&s_type=search_subject_memo&s_keyword=1660&page=4,1660s에서 6700xt면 성능차이 어느정도노 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=714929&s_type=search_subject_memo&s_keyword=1660&page=4,중고나라에 만리 1660s 왜이리 미개봉 매물이 많이 올라오냐 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=715874&s_type=search_subject_memo&s_keyword=1660&page=3,글카 시장폭발했노 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=715898&s_type=search_subject_memo&s_keyword=1660&page=3,지금 브가값 너무 뛰어서 그러는데 이거사는건 어떨까요 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=716222&s_type=search_subject_memo&s_keyword=1660&page=3,지금 시점에서1660 35만원이면 살만한냐? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=717047&s_type=search_subject_memo&s_keyword=1660&page=3,내가 했던 일중 제일 잘한일 - 컴퓨터 본체,3
https://gall.dcinside.com/board/lists/?id=pridepc_new4&page=3&search_pos=&s_type=search_subject_memo&s_keyword=1660,컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=716871&s_type=search_subject_memo&s_keyword=1660&page=3,컴퓨터 비교부탁드립니다 60~70으로 맞추려고해요 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=717341&s_type=search_subject_memo&s_keyword=1660&page=3,2060이 1660s보다 꽤좋네 - 컴퓨터 본체,3
https://gall.dcinside.com/board/lists/?id=pridepc_new4&page=2&search_pos=&s_type=search_subject_memo&s_keyword=1660,컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=718369&s_type=search_subject_memo&s_keyword=1660&page=2,"출근했다, 견적문의 및 기타 궁금증 문의받음 +.. 입고근황 - 컴퓨터 본체",3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=717937&s_type=search_subject_memo&s_keyword=1660&page=2,거실에 컴터 두대 켜놓으니 월수익100만원 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=718027&s_type=search_subject_memo&s_keyword=1660&page=2,1660슈퍼 25만 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=718506&s_type=search_subject_memo&s_keyword=1660&page=2,쿠팡에 1660 35에 파는데 사야함? - 컴퓨터 본체,3
https://gall.dcinside.com/board/lists/?id=pridepc_new4&s_type=search_subject_memo&s_keyword=1660,컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=718843&s_type=search_subject_memo&s_keyword=1660&page=1,1060 3긱 1660s 얼마에 팔면되냐 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719579&page=1,6700xt 뽐뿌랑 맘카페에서도 노리는거 맞지? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719574&page=1,6700xt는 3060 살돈으로 가는거임? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719596&page=1,님들 그래픽카드 지포스 rtx 2070은 이제 걍 쓰레기임? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719605&page=1,6700xt 맘카페 아줌마들한테 뺏기면 ㄹㅇ 슬플듯 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719621&page=1,3070 입고되는곳 어디임? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719592&page=1,실질적인 글카막차는 월요일날 컬러풀 69.9인듯 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719598&page=1,6900XT 로아하는데 왤케 온도가 낮냐?? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719619&page=1,850W 골드 풀모듈러 9만이네 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719610&page=1,오프라인도 아니고 온라인에서 아줌마한테 뺏기면 사람새끼냐?? - 컴퓨터 본체,3
https://www.google.com/search?q=sklearn+logo&tbm=isch&ved=2ahUKEwidtIaNhpTvAhVizIsBHV-JB6sQ2-cCegQIABAA&oq=sklearn+logo&gs_lcp=CgNpbWcQAzIECAAQEzIECAAQEzIECAAQEzIICAAQBxAeEBM6AggAOgYIABAHEB46CAgAEAcQBRAeUJz2MFiq_jBgvoAxaABwAHgAgAGAAYgBjwaSAQMwLjeYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=vnY_YJ3dE-KYr7wP35Ke2Ao&bih=666&biw=1519&hl=ko#imgrc=7de-3XryLG8ElM,sklearn logo - Google 검색,
https://www.google.com/search?q=sklearn+logo&tbm=isch&ved=2ahUKEwidtIaNhpTvAhVizIsBHV-JB6sQ2-cCegQIABAA&oq=sklearn+logo&gs_lcp=CgNpbWcQAzIECAAQEzIECAAQEzIECAAQEzIICAAQBxAeEBM6AggAOgYIABAHEB46CAgAEAcQBRAeUJz2MFiq_jBgvoAxaABwAHgAgAGAAYgBjwaSAQMwLjeYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=vnY_YJ3dE-KYr7wP35Ke2Ao&bih=666&biw=1519&hl=ko,sklearn logo - Google 검색,
https://www.google.com/search?q=si&oq=si&aqs=chrome..69i57j0l4j69i60l3.1732j0j7&sourceid=chrome&ie=UTF-8,si - Google 검색,
https://www.google.com/search?q=selenium+logo&tbm=isch&ved=2ahUKEwjikYDvgZTvAhUL9pQKHd1rAUIQ2-cCegQIABAA&oq=selenium+logo&gs_lcp=CgNpbWcQARgAMgIIADIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjoGCAAQCBAeOgQIABATOggIABAHEB4QEzoFCAAQsQM6BAgAEBhQtrEpWLbXKWDS5iloBHAAeACAAbkBiAGbEJIBBDEuMTeYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=TXI_YKK3Iovs0wTd14WQBA&bih=666&biw=1519&hl=ko#imgrc=SIe1_PQts0i7HM,selenium logo - Google 검색,
https://www.google.com/search?q=selenium+logo&tbm=isch&ved=2ahUKEwjikYDvgZTvAhUL9pQKHd1rAUIQ2-cCegQIABAA&oq=selenium+logo&gs_lcp=CgNpbWcQARgAMgIIADIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjoGCAAQCBAeOgQIABATOggIABAHEB4QEzoFCAAQsQM6BAgAEBhQtrEpWLbXKWDS5iloBHAAeACAAbkBiAGbEJIBBDEuMTeYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=TXI_YKK3Iovs0wTd14WQBA&bih=666&biw=1519&hl=ko,selenium logo - Google 검색,
https://www.google.com/search?q=screen+time&oq=screen+time&aqs=chrome..69i57j0l9.5552j0j7&sourceid=chrome&ie=UTF-8,screen time - Google 검색,
https://www.google.com/search?q=play%EC%8A%A4%ED%86%A0%EC%96%B4&oq=play&aqs=chrome.1.69i57j0l9.5271j0j7&sourceid=chrome&ie=UTF-8,play스토어 - Google 검색,
https://image.dcinside.com/viewimagePop.php?id=3dafd922e0c23b9960bac1e1&no=24b0d769e1d32ca73dec80fa11d028316f56ba15eaa5e1d2899cddb8d9ad3ba9936c4d73523f3021c792a5bed562e06d22d89e55d733f325d5d7bc15745bbc0ead0de2,,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719611&page=1,내일 오전 11시에 다나와에서 긱바 3070 특가 한대더라 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719613&page=1,당근 3080 150만 선입금 했는데 사기인가? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719617&page=1,6700xt 대기인원 5만명 ㅋㅋㅋㅋㅋㅋ - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719531&page=2,형님들 컴퓨존 아이디 없는데 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719516&page=2,형들 160으로 주변기기 포함 견적좀 짜줘요 부탁이예요.. - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719521&page=2,70트리오+65 80 터프 교환 어떠냐? - 컴퓨터 본체,3
https://www.google.com/search?q=pc+%EC%8A%A4%ED%81%AC%EB%A6%B0%ED%83%80%EC%9E%84&oq=pc+&aqs=chrome.0.69i59j69i57j35i39j0l3j69i60l2.3190j0j7&sourceid=chrome&ie=UTF-8,pc 스크린타임 - Google 검색,
https://www.google.com/search?q=pc+%EC%8A%A4%ED%81%AC%EB%A6%B0%ED%83%80%EC%9E%84&oq=pc&aqs=chrome.0.69i59j69i57j35i39j0l3j69i60l2.2599j0j7&sourceid=chrome&ie=UTF-8,pc 스크린타임 - Google 검색,
https://www.google.com/search?q=pandas+logo&tbm=isch&ved=2ahUKEwjNiLrZgJTvAhVD65QKHW0XCoUQ2-cCegQIABAA&oq=%E3%85%94%EB%AD%89%E3%85%81%E3%84%B4+logo&gs_lcp=CgNpbWcQARgAMgIIADICCAA6BAgAEBM6BAgAEBhQyOQSWMXuEmC2hxNoAHAAeACAAYMBiAHiBZIBAzAuNpgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=E3E_YI2zOcPW0wTtrqioCA&bih=666&biw=1519&hl=ko,pandas logo - Google 검색,
https://www.google.com/search?q=pandas+documentation&sxsrf=ALeKk00U-Hn_90NdWcJyCPZ4F355-2BiBw%3A1618303713448&ei=4Vp1YN_4Gs_hwAPPj5dg&oq=pandas+do&gs_lcp=Cgdnd3Mtd2l6EAMYADIHCAAQhwIQFDIHCAAQhwIQFDICCAAyAggAMgIIADICCAAyAggAMgIIADICCAAyBQgAEMsBOgUIABCwAzoECAAQQzoECAAQHjoFCCEQoAE6BAgjECc6BggjECcQEzoECAAQDVDCHljWP2D8TGgFcAB4AIABmwGIAbcOkgEEMC4xNZgBAKABAaoBB2d3cy13aXrIAQrAAQE&sclient=gws-wiz,pandas documentation - Google 검색,
https://www.google.com/search?q=pandas+column&oq=pandas+column&aqs=chrome..69i57j0l9.12498j0j7&sourceid=chrome&ie=UTF-8,pandas column - Google 검색,
https://www.google.com/search?q=opic&oq=opic&aqs=chrome..69i57j0i67j0j0i67l2j0j0i67l2j0.2030j0j7&sourceid=chrome&ie=UTF-8,opic - Google 검색,
https://www.google.com/search?q=numpy+logo&tbm=isch&ved=2ahUKEwizmtjMhJTvAhWvyIsBHV8jBEEQ2-cCegQIABAA&oq=numpy+logo&gs_lcp=CgNpbWcQAzICCAAyBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBAgAEB4yBAgAEB4yBAgAEB4yBAgAEB5QxMoDWOLQA2Ds1gNoAHAAeACAAZ0BiAGJBZIBAzAuNZgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=KnU_YLPdN6-Rr7wP38aQiAQ&bih=666&biw=1519&hl=ko#imgrc=j0IVDzoZQvPjpM&imgdii=IgazuDNbrKUPQM,numpy logo - Google 검색,
https://www.google.com/search?q=numpy+logo&tbm=isch&ved=2ahUKEwizmtjMhJTvAhWvyIsBHV8jBEEQ2-cCegQIABAA&oq=numpy+logo&gs_lcp=CgNpbWcQAzICCAAyBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBAgAEB4yBAgAEB4yBAgAEB4yBAgAEB5QxMoDWOLQA2Ds1gNoAHAAeACAAZ0BiAGJBZIBAzAuNZgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=KnU_YLPdN6-Rr7wP38aQiAQ&bih=666&biw=1519&hl=ko#imgrc=j0IVDzoZQvPjpM,numpy logo - Google 검색,
https://www.google.com/search?q=numpy+logo&tbm=isch&ved=2ahUKEwizmtjMhJTvAhWvyIsBHV8jBEEQ2-cCegQIABAA&oq=numpy+logo&gs_lcp=CgNpbWcQAzICCAAyBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBAgAEB4yBAgAEB4yBAgAEB4yBAgAEB5QxMoDWOLQA2Ds1gNoAHAAeACAAZ0BiAGJBZIBAzAuNZgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=KnU_YLPdN6-Rr7wP38aQiAQ&bih=666&biw=1519&hl=ko#imgrc=D4AFQ-2o60kNIM,numpy logo - Google 검색,
https://www.google.com/search?q=numpy+logo&tbm=isch&ved=2ahUKEwizmtjMhJTvAhWvyIsBHV8jBEEQ2-cCegQIABAA&oq=numpy+logo&gs_lcp=CgNpbWcQAzICCAAyBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBAgAEB4yBAgAEB4yBAgAEB4yBAgAEB5QxMoDWOLQA2Ds1gNoAHAAeACAAZ0BiAGJBZIBAzAuNZgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=KnU_YLPdN6-Rr7wP38aQiAQ&bih=666&biw=1519&hl=ko,numpy logo - Google 검색,
https://www.google.com/search?q=nltk+logo&tbm=isch&ved=2ahUKEwiEx__phJTvAhVIapQKHaDIBt4Q2-cCegQIABAA&oq=nltk+logo&gs_lcp=CgNpbWcQAzICCAAyBggAEAcQHjIECAAQHjoECAAQEzoICAAQBxAeEBNQs5UQWPuYEGD9nBBoAHAAeACAAZoBiAHwA5IBAzAuNJgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=aHU_YITzFsjU0QSgkZvwDQ&bih=666&biw=1519&hl=ko,nltk logo - Google 검색,
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719515&page=2,6700xt 오늘 오후 10시인거 알지? - 컴퓨터 본체,3
https://www.google.com/search?q=nlp+%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98&sxsrf=ALeKk00VY0LFM7ZJZzdeeBwYijypL9f8Hw:1615454329108&ei=eeBJYIeWBpeDoASo3LCoDg&start=10&sa=N&ved=2ahUKEwjHtr-r9KfvAhWXAYgKHSguDOUQ8tMDegQIDBA8&biw=1536&bih=722,nlp 알고리즘 - Google 검색,
https://www.google.com/search?q=nlp+%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98&oq=nlp&aqs=chrome.3.69i57j35i39l2j0l7.7733j0j7&sourceid=chrome&ie=UTF-8,nlp 알고리즘 - Google 검색,
https://www.google.com/search?q=naver+webtoon&oq=naver&aqs=chrome.1.69i57j0l4j69i65l3.11840j0j7&sourceid=chrome&ie=UTF-8,naver webtoon - Google 검색,
https://www.google.com/search?q=konlpy&oq=konlpy&aqs=chrome..69i57j0l9.2569j0j7&sourceid=chrome&ie=UTF-8,konlpy - Google 검색,
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719538&page=2,6700 비래퍼 판매처 떳다 - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719539&page=2,6700xt 레퍼 69만원일 가능성 몇프로? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719542&page=1,3080 쓰는데 6700xt 사야하는 각이냐??????? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719551&page=1,6700xt 인텔에도 사용 가능해? - 컴퓨터 본체,3
https://gall.dcinside.com/board/view/?id=pridepc_new4&no=719556&page=1,머하노 3060 빨리 사지 않고 ㅋㅋㅋ - 컴퓨터 본체,3
